Name,Centrality,Community,node_id
100亿美元现金？企业家自传为什么不能看,11,2,1100
流量在塌房面前不值一提，张凌赫一把捞起跌倒群演，吴磊尊重女性,1,2,1101
大型纪录片之《借种生子》,2,2,1102
4am韦神在线给17战队推荐旺仔，XDD韦神当众秀恩爱！,1,11,1103
舞蹈艺考生日常练习150,7,4,1104
浙江状元，门门顶尖，数学149。镇海中学真是👍,16,3,1105
当遇到霸气的官方客服介入,1,3,1106
【欧洲杯F组】葡萄牙队3-0完胜土耳其提前出线 C罗登顶历史助攻榜B席破门 网友赛后评分,1,3,1107
【干货】高考不小心考了750怎么办,1,3,1108
雪王你还有多少惊喜是朕不知道的 蜜雪的新品这令人遐想的味道-,1,107,1109
王妈大结局前传3,1,3,1110
都是好问题呀,1,3,1111
狂魔哥刚解封又被管哥封杀，原因竟然是跳艳舞！,1,3,1112
“悬溺一响”,2,3,1113
双十一半价即将来临，有望戏志才神赵云?,2,1,1114
【年度报告】徐啸宇牛逼的2021时光机,3,3,1115
"倒霉的""鹦鹉螺""号：一场失败的勇敢者行动",1,3,1116
内娱女星中，沈月在外网ins上点赞量断层第一啊，四千年美女和迪丽热巴望尘莫及，实火。,7,3,1117
《许 秀 中 举》,1,3,1118
趁年轻就现在,1,3,1119
宗庆后＆宗馥莉 面相解读 “女儿能超过父亲吗”,17,1,1120
浙大团队发现一个全新长寿基因 研究成果发表于《自然-衰老》,13,1,1121
高考考完……史上最低的一次,1,1,1122
薛其坤：10年内，研究出超导材料，彻底改变人类生活！,2,13,1123
我要我要我就要左爱,1,1,1124
粉丝请占：紫微星正缘的工作,4,1,1125
所有人腐败了所有人,2,1,1126
姜萍：这次如果比的是裁缝，各位会输的更惨,1,8,1127
TikTok老外看中式恐怖妆容,1,8,1128
采访上海小伙在泰国清迈大学念书，同时交往两个小保姆是什么体验,8,4,1129
你 以 为 的 生 物 竞 赛 VS 实 际 上 的 生 物 竞 赛 | 就这？啊，就这啊！,1,4,1130
马林思维就是个邪教，大家千万别看他的视频,4,4,1131
【黄东萍】拉紧手绳，开始比赛！（1）,17,28,1132
这题挺简单？对我来说都不简单……,1,28,1133
【拓扑流形】数学系研究生再战阿里巴巴数学竞赛，结果如何,2,28,1134
她曾是内地最受喜爱的女演员，因为霸凌和排挤，她被耽误了最好的时光，但这份气质却让很多人都忘不了！,1,28,1135
阿里数学竞赛结束，同学曝姜萍笑嘻嘻走出考场无疲态，称前十稳了,1,28,1136
钟南山亲临广医大毕业典礼 回应腿脚不便传闻鼓励年轻人勇闯未来,2,28,1137
决赛现场实录！姜萍实力让质疑者闭嘴！加油！,1,28,1138
Angelababy被《跑男》打马赛克，原因曝光太无奈，本人国外散心！,1,28,1139
吓人！四川一高层小区出现裂缝,1,28,1140
阿姨拿两个鸭子来我这里养，有些人情世故躲不过，就坦然接受吧！,2,28,1141
方舟子和中医博士鄢良辩论针灸究竟有没有效果,1,28,1142
世界边缘的隐藏乐园：探索新西兰的神秘与美景,1,28,1143
六块钱一斤的42度蜜，你要多少我收多少！（聊天记录）,1,28,1144
最帅的一集！《中专肖战》街头flow,1,28,1145
程序员兼职男技师，一不小心成为了头牌。,1,28,1146
小日童坠机事件,1,28,1147
清华博士夫妻 | 月入5W在北京，下班后的生活 | 最近对暑假的期待值拉满！,1,28,1148
大佬辟谣参与姜萍事件并希望阿里公布答卷,1,28,1149
瀚文社会摇,8,3,1150
来自「苏妈」的建议：技术不断变革，但有一条法则永恒不变：学习✨,9,4,1151
【飘零の当众处刑系列】您能不能别口嗨了？一桌子人都蚌埠住——谈某“新高考数学很简单”言论,9,4,1152
北大教授谈大神韦东奕：他和我们唯一的差别，就是数学太好了,4,2,1153
为什么那么多博士都急着毕业？？！！,2,4,1154
咖啡馆命名“Doi”被指低俗，上海黄浦区市场监管局：已立案调查,4,4,1155
小男娘们，平地起高楼教程来了，快学起来！,1,4,1156
【女权日记】进来看姜萍事件中的破防男和人们对女性的刻板印象。,2,4,1157
朱丹原来是戚薇的学姐，朱丹却不记得了,1,3,1158
《高 考 后 精 神 状 态 ？！！》,20,39,1159
《虾™吹》,1,39,1160
变态人渣八字分析专题—虐猫男,1,39,1161
以色列是伊朗总统坠机凶手的证据分析！有人提前预警以色列将暗杀！,1,39,1162
2024年高考计算机志愿还能报？斩获十几家大厂offer的阿里大佬肺腑之言,1,39,1163
相亲如何看对方喜不喜欢你，珍藏版！,1,39,1164
冷知识:他俩是大学同学！！磕死我了！！有些人站在一起就是天生的CP感‖周也x郭俊辰,1,39,1165
36：寄萍与宝儿关系缓和后，失散十三年的亲生父亲找上了门,1,39,1166
黄杏秀息影之作，两代铁心兰同框，美的各有千秋,1,39,1167
1988年中考：题目看似计算量较大，实则及其简单，掌握方法很关键,1,39,1168
“代入穿越者视角，你会选择加入宗门还是成为散修！”,1,39,1169
211稳了,1,39,1170
时代的悲哀！,1,39,1171
外媒看衰中国女排奥运会的表现！只有八强实力，张常宁顶替郑益昕,1,39,1172
陈妍希和男闺蜜共进晚餐，生日对陈妍希玩亲亲，外网亲昵合影曝光,1,39,1173
【漫士科普】别怕！逐帧带你看懂火柴人vs物理【上】,1,39,1174
户晨风拍摄韩国购买力用的器材,1,39,1175
纯教学局 小丑们速来,1,39,1176
群论的伟大成就，代数与对称的完美结合，群论05：五次方程的可解性,1,39,1177
翡翠的苦茶子勒得不难受嘛,1,39,1178
婚姻女性——婚女二象性，家庭主妇是吸血鬼？独立女性才值得赞扬？,1,39,1179
⚡满 级 嗅 觉⚡,10,3,1180
地上足球：不敌格鲁吉亚，葡萄牙在藏东西？葡萄牙后手已暴露无遗！,1,3,1181
6月17日，中国宣布将把澳大利亚纳入单方面免签国家范围,12,2,1182
美丽的云南姑娘 想找个吃软饭的 现场沸腾了，欢呼不...,1,3,1183
“千古奇人”诸葛亮的军事能力到底有多强？「诸葛武侯」,3,3,1184
29岁飞物在零食店当店员，第一天就不想干了，看不到生活的希望!,6,3,1185
终于坐不住了，回应刀郎新歌80亿流量不代表什么，汪汪回应更讽刺,1,3,1186
编一条谣言新闻能有多简单？,20,2,1187
本女孩谈谈对那个服装专业中专生考全球数学求考浙大考服装职场这件事的判断,2,2,1188
沈万三,1,2,1189
高颜值新人爸妈引泰网友讨论！泰网友：中国人长得真漂亮！,3,2,1190
钟薛高之死：销声匿迹的雪糕刺客,5,2,1191
学生思维会让你穷一辈子，执行力差,10,2,1192
宋词里无法超越的绝美夏天,2,2,1193
【娱乐八卦】凯特王妃有没有去整容？复盘～,2,2,1194
《酱园弄》的宣发！赵丽颖粉丝的态度会依从赵丽颖的态度，会依官抖的态度！,4,2,1195
女生手术取出20年铅笔芯，额头疤痕明显，网友晒同款被铅笔戳到,3,2,1196
大型纪录片《小谷老师》,10,2,1197
唐尚珺公布查分全过程，粉碎质疑，圆梦大学,4,2,1198
吴艳妮全妆跑出亚洲第一  赛后采访时假睫毛掉了！她的反应实锤耿直girl,1,2,1199
“老牛吃嫩草！”,15,2,1200
逆大天，五十二岁老妈嫁给了儿子的员工,1,6,1201
歌手2024？,1,2,1202
一个不知名玄学up吃瓜龙女塔罗吸能量事件,1,2,1203
江西师范大学2024届毕业生献唱《我和我的祖国》,1,1,1204
有一种丰收的喜悦,3,2,1205
看完，重新审视你的，数学思维,2,2,1206
16：依萍挑拨离间成功，陆振华对雪姨心生猜忌，梦萍出事！,2,2,1207
🎊敬贺 姜萍贤妹,3,2,1208
姜萍危险了！！！保护我们的数学天才，承认一个人优秀就这么难吗？,12,4,1209
姜萍暑假安排来了！其父亲透露会出去打暑假工！,10,4,1210
张至顺 道家为什么不吃牛肉,1,4,1211
三角函数比大小题，可以直接量出来,4,4,1212
全国人大代表彭聪须“睁眼看世界”（原创作者:喻会能，即有梦最美666）,2,3,1213
巧用“打包法”，轻松解决小学数学“鸡兔同笼”问题！,1,4,1214
汪诘：一个数字推知全宇宙，这可能并不是神话,1,4,1215
大学四年不过瘾，室友退学回去参加高考了,1,4,1216
当孤岛上的二战驻军遇到了诡异的拉面店《Manny's 2》曼尼汉堡店2 Demo试玩,2,4,1217
你画你的，我猜我的(看爽版),1,4,1218
小蓝本别全刷！学好这几册就能进队,1,4,1219
“我从来都不是一个好女孩”――麦肯娜格瑞丝,17,5,1220
国外声乐老师大实话锐评《歌手2024》第七期 REACTION,12,5,1221
毛主席革命生涯中的春节都是怎样过的？,1,5,1222
湖南赛区之小美保卫战,4,5,1223
蛊 真 人 的 极 致 美 学 ！,1,5,1224
首届阿里数竞摘金，那时候韦神27岁，今天拿全球第12名的姑娘，17岁啊～简直无名小宗门捡到绝世天骄，快让大家看看“江苏涟水中等职业学院”是不是祖上冒青烟了～,3,5,1225
SeinMath数学计算库祝贺17岁姜萍同学在阿里巴巴国际数学竞赛中取得佳绩,18,1,1226
看到中国嫦娥6号返回，带回1935克月壤，日本网友羡慕了“该叫中国爸爸了”！,16,2,1227
仟数牛奶底白底青手镯 老板娘几天没开张 给青姐放大漏了#青姐翡翠 #手镯 #翡翠珠宝,19,1,1228
怎么能把Java之父于麻子的学员都封禁啊.....,2,5,1229
【外交部】美国国务卿蓬佩奥很像“祥林嫂”！,8,5,1230
很关键的卦，诸位请,1,5,1231
“给孩子补课花68万”：拜托！这是你自己的人生唉！！,2,5,1232
易姓男子用无人机架枪朝楼下警员开枪后被击毙,10,5,1233
最新速报！39名决赛选手联名要求彻查僵王博士！大结局马上来了！,2,5,1234
中央军委原委员、原国务委员兼国防部长魏凤和受到开除党籍处分,19,4,1235
省流：干就完了,1,4,1236
哈基米:你晚上别睡太死！,3,4,1237
天生妖怪脸见到躲远点,1,25,1238
查理斯杨医师在线解答医学问题，从小就胖的胖子比较短，弹幕别带我兄弟赵子星的节奏。,1,4,1239
什么东西做头像比较好,1,4,1240
【小蓝书，启动!】29岁前国家级舔狗，被挂小红薯后，准备自学APP开发，制作小蓝书app，帮助更多为爱冲锋的勇士，舔狗小丑，学会如何去爱，做个西格玛男人!,2,4,1241
【原创双男】言云希吴宇互动问答篇,2,4,1242
中国东风导弹在国外火了，网友：请问怎么拒绝签收东风快递,1,4,1243
视频不是我删的，被投诉下架了，我没有收钱！,1,4,1244
【玄学怎么看】《出神恋》专业人士reaction2-2（完）,4,4,1245
马云同等学力英语30分漏洞,1,4,1246
雌雄蜗牛 有没有作弊我真不知道，但我知道现在讨论的环境已经和最终的事实毫无关系了#灰色故事 #泽华君 #姜萍,2,4,1247
丛 林 西 施,2,4,1248
如何看待浙江大学数高院邀请姜萍参加暑假班?,1,4,1249
大型纪录片【老外彩礼吓到报警】,1,4,1250
姜萍∶没事儿少叨叨！影响我成绩,17,4,1251
37岁听障美女相亲，离异带女儿，要求稍高，拒绝帅哥...,2,4,1252
日推上刷到一个中国相关的视频，那一声清脆的Duang声笑死我了！,1,4,1253
一个中学生就敢偷拍女子裙底，内心极其肮脏,1,4,1254
如何理解方向导数｜马同学图解微积分,1,3,1255
姜萍开播？有人给姜萍出了一个馊主意!,4,4,1256
姜萍数学成绩遭孙吧吧友质疑造假,2,4,1257
香港警务处处长发现越来越多年轻人对加入警队感兴趣【TVB News搬运】,1,4,1258
逆天弔图＃342,2,4,1259
学校里居然有超大的中央公园？,1,4,1260
女孩翻出妈妈93年的硕士毕业论文 全是手写的让女儿难以置信 “那个年代的硕士含金量真高”,4,4,1261
如果数学天才姜萍，真的只想学服装设计,1,4,1262
你们是吴彦祖，那我是谁？？,1,4,1263
震惊！！！姜萍同学决赛成绩前三名！,1,4,1264
惊爆！京东问题严重！每月 1.4 万人次找人代打卡上班，细节更骚,2,4,1265
俄亿万富豪错把普京女婿当普通人打成颅脑闭合性损伤，下场如何？,16,1,1266
丁冉-牛顿拉夫逊法（极坐标）,6,1,1267
雪王野生代言人 比冰淇淋更甜 比柠檬水更涩,4,1,1268
“打假斗士”方舟子打假姜萍，胡说八道见不得人好,1,1,1269
大力王：格教练身材不行,2,1,1270
平均分680！清华学霸婚礼上宾客自曝高考分数 秒变大型凡尔赛现场,1,20,1271
9年后再上《歌手》，谭维维是一曲封神，还是“翻车现场”？,2,1,1272
angelababy宋威龙CP你期待吗,4,1,1273
【求知君】诡异的山难—恐怖黑山吞噬数十条人命，数千人搜寻不见踪影，异度空间？外星劫持？还是怪兽袭击……奇莱山邱高事件,1,1,1274
重新自我介绍一下吧～,5,1,1275
谁在说真话谁在吃shi一眼就能看出来,1,1,1276
#Wargame 没错，就是送！~抽奖的形式。只要来，6.30炎龙战术俱乐部不见不散。,2,1,1277
姜萍决赛考题出炉！有选择题！她完成了超难度答题，有希望取得好成绩,3,1,1278
邯郸三恶魔案被害少年律师臧梵清被迫删文，正义终于来临！,18,1,1279
???,4,1,1280
依萍为了报复陆家，竟抢妹妹的男朋友，何书桓自愿上钩被利用,2,1,1281
houdini whrilpool  水漩涡 特效 测试,1,1,1282
丁真美好的一天从学习开始哦,1,1,1283
领导休假批准部门全体员工请假后，18人均被公司开除，多人不服起诉索赔,3,1,1284
火柴人vs教育三部曲[数学&物理&几何],3,1,1285
恭喜二姨,1,1,1286
高考成绩出来了,15,1,1287
国内考大学太卷了？张雪峰一针见血,5,1,1288
今天终于赚钱了！今天请叫我啵总！！,5,1,1289
峰哥:年轻人不要把时间浪费在做饭上,1,1,1290
"得到时随意伤害 失去后才知道珍惜 """,7,1,1291
今天看成绩，没上本科线，考虑了一下午，决定复读,2,4,1292
关于王先生的团队猜想,4,1,1293
他真，我哭死，物理大厦被推翻又重建,1,5,1294
富豪儿子如何凭篮球保送北大、中专圣女又凭何被全网质疑？【天降】,1,5,1295
少年天才，数学「怪才」，31岁的韦东奕深陷谣言纷扰，他最想要的是什么？【人物志】,2,3,1296
